Month,Region,Product_Category,Product_Name,Product_Sub_Category,SKU,Quantity,Volume
dec23,Eastern,Beverage Products ,qty_ThisWayChocolatedrink40G,Cocoa,40,1561.0,618960
dec23,Eastern,Beverage Products ,Top,Cocoa,,95.0,
dec23,Eastern,Beverage Products ,qty_TopChoco40g,Cocoa,40,95.0,15600
dec23,Eastern,Beverage Products ,Twisco,Cocoa,,535.0,
dec23,Eastern,Beverage Products ,qty_twisco20g,Cocoa,20,535.0,104920
dec23,Eastern,Beverage Products ,qty_twisco400gtin,Cocoa,400,,3600
dec23,Eastern,Beverage Products ,FLAVOURS,Flavoured,,,334778
dec23,Eastern,Beverage Products ,Balona,Flavoured,,0.0,
dec23,Eastern,Beverage Products ,qty_BalonaAnyFlavour20GSht,Flavoured,20,,5880
dec23,Eastern,Beverage Products ,Cowbell,Flavoured,,515.0,
dec23,Eastern,Beverage Products ,qty_CBBanana40G,Flavoured,40,10.0,23000
dec23,Eastern,Beverage Products ,qty_CBCoconut40G,Flavoured,40,,8760
dec23,Eastern,Beverage Products ,qty_CBStrawberry35G,Flavoured,35,505.0,156030
dec23,Eastern,Beverage Products ,qty_CBStrawberry40G,Flavoured,40,,62080
dec23,Eastern,Beverage Products ,,Flavoured,,,
dec23,Eastern,Beverage Products ,,Flavoured,,,
dec23,Eastern,Beverage Products ,qty_CBMocha35g,Flavoured,35,101.0,44800
dec23,Eastern,Beverage Products ,qty_CBMocha40G,Flavoured,40,3.0,28200
dec23,Eastern,Beverage Products ,Dano,Flavoured,,26.0,
dec23,Eastern,Beverage Products ,qty_DanoFlavoredMilkMango18G,Flavoured,18,,0
dec23,Eastern,Beverage Products ,qty_DanoStrawberry18G,Flavoured,18,26.0,468
dec23,Eastern,Beverage Products ,qty_DanoStrawberry40g,Flavoured,40,,5560
dec23,Eastern,,Q8C. Cereals Products (Quantity),,,4102.0,3276644
dec23,Eastern,,Cerelac,,,2383.0,
dec23,Eastern,Cereals Products,qty_CerelacBiscuity50GSht,Cereals Products,50,,5900
dec23,Eastern,Cereals Products,qty_CerelacHoney400GTin,Cereals Products,400,,4000
dec23,Eastern,Cereals Products,qty_CerelacHoney50GSht,Cereals Products,50,,500
dec23,Eastern,Cereals Products,qty_CerelacMaize400GTin,Cereals Products,400,,124400
dec23,Eastern,Cereals Products,qty_CerelacMaize50G,Cereals Products,50,554.0,403150
dec23,Eastern,Cereals Products,qty_CerelacMillet400GTin,Cereals Products,400,,8400
dec23,Eastern,Cereals Products,qty_CerelacMillet50G,Cereals Products,50,10.0,9650
dec23,Eastern,Cereals Products,qty_CerelacRice400GTin,Cereals Products,400,,126800
dec23,Eastern,Cereals Products,qty_CerelacRice50G,Cereals Products,50,624.0,386150
dec23,Eastern,Cereals Products,qty_CerelacWheat350GSht,Cereals Products,350,,2450
dec23,Eastern,Cereals Products,qty_CerelacWheat400GTin,Cereals Products,400,,318400
dec23,Eastern,Cereals Products,qty_CerelacWheat50GSht,Cereals Products,50,1112.0,601400
dec23,Eastern,Cereals Products,qty_CerelacYummyfruits400GTin,Cereals Products,400,,20400
dec23,Eastern,Cereals Products,qty_CerelacYummyfruits50GSht,Cereals Products,50,83.0,138550
dec23,Eastern,Cereals Products,Yumvita,Cereals Products,,1679.0,
dec23,Eastern,Cereals Products,qty_YumVitaRice50gSht,Cereals Products,50,602.0,286250
dec23,Eastern,Cereals Products,qty_YumVitaWheat350gSht,Cereals Products,350,,14350
dec23,Eastern,Cereals Products,qty_YumVitaWheat400gTin,Cereals Products,400,,35600
dec23,Eastern,Cereals Products,qty_YumVitaWheat50gSht,Cereals Products,50,674.0,426350
dec23,Eastern,Cereals Products,qty_YumVitaWheatCorn350gSht,Cereals Products,350,,3500
dec23,Eastern,Cereals Products,qty_YumVitaWheatCorn400gTin,Cereals Products,400,,14400
dec23,Eastern,Cereals Products,qty_YumVitaWheatCorn50gSht,Cereals Products,50,403.0,260650
dec23,Eastern,Cereals Products,Ase,Cereals Products,,0.0,
dec23,Eastern,Cereals Products,qty_As3Cereal40GSht,Cereals Products,40,,0
dec23,Eastern,Cereals Products,Golden,Cereals Products,,0.0,
dec23,Eastern,Cereals Products,qty_GoldenMornMaize50GSht,Cereals Products,50,,50
dec23,Eastern,Cereals Products,Tomvita,Cereals Products,,16.0,
dec23,Eastern,Cereals Products,qty_TomvitaMaize100GSht,Cereals Products,100,16.0,9200
dec23,Eastern,Cereals Products,Bingo,Cereals Products,,0.0,
dec23,Eastern,Cereals Products,qty_BingoCornPops40G,Cereals Products,40,,7440
dec23,Eastern,Cereals Products,Kelloggs,Cereals Products,,24.0,
dec23,Eastern,Cereals Products,qty_KelloggsCocoPops32G,Cereals Products,32,24.0,20640
dec23,Eastern,Cereals Products,qty_KelloggsCornFlakes32G,Cereals Products,32,,22400
dec23,Eastern,Cereals Products,qty_Kelloggsgograin28G,Cereals Products,28,,3164
dec23,Eastern,Cereals Products,qty_KelloggsRiceKrispies500G,Cereals Products,500,,17000
dec23,Eastern,Cereals Products,MrKanny,Cereals Products,,0.0,
dec23,Eastern,Cereals Products,qty_MrKannyCornFlakes500g,Cereals Products,500,,5500
dec23,Eastern,,Q8D. Food Enhancer Products (Quantity),,,11288.0,2336308
dec23,Eastern,,TABLETS,,,,
dec23,Eastern,,Gino,,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_GinoShrimpspiceTab10G,Tablets,10,,860
dec23,Eastern,Food Enhancer Products ,qty_GinoShrimpTab10G,Tablets,10,,61020
dec23,Eastern,Food Enhancer Products ,Lele,Tablets,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_LeleChickenFlavorCubeTab10G,Tablets,10,,0
dec23,Eastern,Food Enhancer Products ,Maggi,Tablets,,1146.0,
dec23,Eastern,Food Enhancer Products ,qty_MaggiChickenTab10G,Tablets,10,163.0,9780
dec23,Eastern,Food Enhancer Products ,qty_MaggiDedeedeTab10G,Tablets,10,,233350
dec23,Eastern,Food Enhancer Products ,qty_MaggiGoldenBeefTab10G,Tablets,10,,90
dec23,Eastern,Food Enhancer Products ,qty_MaggiOnionTab10G,Tablets,10,,450
dec23,Eastern,Food Enhancer Products ,qty_MaggiShrimpstarorCube4G,Tablets,4,,820
dec23,Eastern,Food Enhancer Products ,qty_MaggiShrimpTab10G,Tablets,10,983.0,935370
dec23,Eastern,Food Enhancer Products ,MrChef,Tablets,,20.0,
dec23,Eastern,Food Enhancer Products ,qty_MrChefshrimptab12g,Tablets,12,20.0,177168
dec23,Eastern,Food Enhancer Products ,Onga,Tablets,,4109.0,
dec23,Eastern,Food Enhancer Products ,qty_OngaBeefTab11G,Tablets,11,105.0,4994
dec23,Eastern,Food Enhancer Products ,qty_OngaChickenTab11G,Tablets,11,114.0,2101
dec23,Eastern,Food Enhancer Products ,qty_OngaShrimpTab11G,Tablets,11,3826.0,905113
dec23,Eastern,Food Enhancer Products ,qty_OngaStewTab11G,Tablets,11,64.0,5192
dec23,Eastern,Food Enhancer Products ,POWDERS,Powder,,,1004387
dec23,Eastern,Food Enhancer Products ,Adja,Powder,,7.0,
dec23,Eastern,Food Enhancer Products ,qty_AdjaSeasoningPwd15G,Powder,15,4.0,24585
dec23,Eastern,Food Enhancer Products ,qty_AdjaSeasoningPwd75G,Powder,75,3.0,69225
dec23,Eastern,Food Enhancer Products ,Aromate,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_AromateSpices10G,Powder,10,,1700
dec23,Eastern,Food Enhancer Products ,Ayekoo,Powder,,146.0,
dec23,Eastern,Food Enhancer Products ,qty_ayekoobeefseasoningpwd10g,Powder,10,24.0,4360
dec23,Eastern,Food Enhancer Products ,qty_ayekoochickenseasoningpwd10g,Powder,10,34.0,5260
dec23,Eastern,Food Enhancer Products ,qty_ayekoojollofseasoningpwd10g,Powder,10,36.0,19360
dec23,Eastern,Food Enhancer Products ,qty_ayekoostewseasoningpwd10g,Powder,10,52.0,12310
dec23,Eastern,Food Enhancer Products ,Benny,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_BennyBeeforMeatPwd17G,Powder,17,,306
dec23,Eastern,Food Enhancer Products ,qty_BennyChickenPwd17G,Powder,17,,153
dec23,Eastern,Food Enhancer Products ,BigMama,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_BigMamaseasoningpwd10g,Powder,10,,2770
dec23,Eastern,Food Enhancer Products ,Fagdic,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_FagdicSpicesPwd10G,Powder,10,,500
dec23,Eastern,Food Enhancer Products ,qty_FagdicVegetableSeasoningPwd10G,Powder,10,,70
dec23,Eastern,Food Enhancer Products ,Faricity,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_FaricitySeasoningpwd10g,Powder,10,,7070
dec23,Eastern,Food Enhancer Products ,FungYues,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_FungYueseasoningpwd10g,Powder,10,,180
dec23,Eastern,Food Enhancer Products ,Gino,Powder,,534.0,
dec23,Eastern,Food Enhancer Products ,qty_GinoCurryPwd5G,Powder,5,534.0,34005
dec23,Eastern,Food Enhancer Products ,qty_GinoPeppeOnionPwd8G,Powder,8,,304
dec23,Eastern,Food Enhancer Products ,GoodTaste,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_GoodTasteChickenSeasoningPwd17G,Powder,17,,408
dec23,Eastern,Food Enhancer Products ,qty_GoodTasteFishSeasoningPwd17G,Powder,17,,408
dec23,Eastern,Food Enhancer Products ,KitchenGlory,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_KitchenGloryBeefPwd10G,Powder,10,,300
dec23,Eastern,Food Enhancer Products ,qty_KitchenGloryChickenPwd10G,Powder,10,,420
dec23,Eastern,Food Enhancer Products ,qty_KitchenGloryMixedPwd10G,Powder,10,,320
dec23,Eastern,Food Enhancer Products ,Kivo,Powder,,18.0,
dec23,Eastern,Food Enhancer Products ,qty_KivoPepperSoupseasoningpwd6g,Powder,6,18.0,39558
dec23,Eastern,Food Enhancer Products ,Larso,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_LarsoSeasoningPwd10G,Powder,10,,390
dec23,Eastern,Food Enhancer Products ,Lion,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_LionAdoboSeasoningPwd10G,Powder,10,,2020
dec23,Eastern,Food Enhancer Products ,qty_LionSpicesPwd5G,Powder,5,,505
dec23,Eastern,Food Enhancer Products ,Maggi,Powder,,68.0,
dec23,Eastern,Food Enhancer Products ,qty_MaggiMixPy6gsht,Powder,6,68.0,3738
dec23,Eastern,Food Enhancer Products ,qty_MaggiSignatureChickenPwd8G,Powder,8,,0
dec23,Eastern,Food Enhancer Products ,Minazen,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_MinazenBeefFlavourpwd10g,Powder,10,,3160
dec23,Eastern,Food Enhancer Products ,qty_MinazenChickenseasoningpwd10g,Powder,10,,9090
dec23,Eastern,Food Enhancer Products ,qty_MinazenChickenSeasoningpwd50g,Powder,50,,11950
dec23,Eastern,Food Enhancer Products ,qty_MinazenFishFlavourpwd10g,Powder,10,,1720
dec23,Eastern,Food Enhancer Products ,qty_MinazenFriedRiceFlavourpwd10g,Powder,10,,2700
dec23,Eastern,Food Enhancer Products ,qty_MinazenJollofRiceFlavourpwd10g,Powder,10,,13290
dec23,Eastern,Food Enhancer Products ,qty_MinazenMixedSpicesFlavorPwd10G,Powder,10,,1750
dec23,Eastern,Food Enhancer Products ,qty_MinazenNoodlesSpaghettipwd10g,Powder,10,,11610
dec23,Eastern,Food Enhancer Products ,qty_Minazenseasoningpwd10g,Powder,10,,9110
dec23,Eastern,Food Enhancer Products ,qty_MinazenSeasoningpwd50g,Powder,50,,2500
dec23,Eastern,Food Enhancer Products ,Mortase,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_MortaseChickenSeasoningpwd10g,Powder,10,,800
dec23,Eastern,Food Enhancer Products ,qty_MortaseGingerandGarlicSeasoningpwd10g,Powder,10,,310
dec23,Eastern,Food Enhancer Products ,qty_MortaseJollofStewSeasoningpwd10g,Powder,10,,300
dec23,Eastern,Food Enhancer Products ,qty_MortaseNoodlesNSpaghettiSeasoningpwd10g,Powder,10,,6880
dec23,Eastern,Food Enhancer Products ,qty_MortaseShrimpSeasoningpwd10g,Powder,10,,630
dec23,Eastern,Food Enhancer Products ,qty_MortaseVegetableSeasoningpwd10g,Powder,10,,260
dec23,Eastern,Food Enhancer Products ,MrChef,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_MrChefGingerOnionpwd8g,Powder,8,,72
dec23,Eastern,Food Enhancer Products ,qty_MrChefpwd5g,Powder,5,,4290
dec23,Eastern,Food Enhancer Products ,Onga,Powder,,1296.0,
dec23,Eastern,Food Enhancer Products ,qty_Onga3MixPwd10G,Powder,10,341.0,46650
dec23,Eastern,Food Enhancer Products ,qty_Onga3MixPwd50G,Powder,50,20.0,23350
dec23,Eastern,Food Enhancer Products ,qty_OngaChickenPwd10G,Powder,10,27.0,4350
dec23,Eastern,Food Enhancer Products ,qty_OngaChickenPwd50G,Powder,50,,11150
dec23,Eastern,Food Enhancer Products ,qty_OngaClassicPwd10G,Powder,10,428.0,38660
dec23,Eastern,Food Enhancer Products ,qty_OngaClassicPwd50G,Powder,50,21.0,24400
dec23,Eastern,Food Enhancer Products ,qty_OngaShrimpPwd10G,Powder,10,7.0,4620
dec23,Eastern,Food Enhancer Products ,qty_OngaStewPwd10G,Powder,10,406.0,75120
dec23,Eastern,Food Enhancer Products ,qty_OngaStewPwd50G,Powder,50,46.0,38450
dec23,Eastern,Food Enhancer Products ,Remie,Powder,,2185.0,
dec23,Eastern,Food Enhancer Products ,qty_RemieBeefpwd10g,Powder,10,357.0,47800
dec23,Eastern,Food Enhancer Products ,qty_RemieChickenpwd10g,Powder,10,432.0,66000
dec23,Eastern,Food Enhancer Products ,qty_RemieCurrypwd10g,Powder,10,,620
dec23,Eastern,Food Enhancer Products ,qty_RemieFishpwd10g,Powder,10,304.0,33510
dec23,Eastern,Food Enhancer Products ,qty_RemieGarlicandGingerpwd10g,Powder,10,233.0,28910
dec23,Eastern,Food Enhancer Products ,qty_RemieGoatSeasoningPwd10G,Powder,10,10.0,39730
dec23,Eastern,Food Enhancer Products ,qty_RemieIndomiepwd10g,Powder,10,16.0,3060
dec23,Eastern,Food Enhancer Products ,qty_RemieJollofpwd10g,Powder,10,314.0,38930
dec23,Eastern,Food Enhancer Products ,qty_Remieseasoningpwd50g,Powder,50,21.0,9300
dec23,Eastern,Food Enhancer Products ,qty_RemieShitopwd10g,Powder,10,108.0,5580
dec23,Eastern,Food Enhancer Products ,qty_RemieStewpwd10g,Powder,10,390.0,55900
dec23,Eastern,Food Enhancer Products ,Samu,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_SamuSeasoning10G,Powder,10,,450
dec23,Eastern,Food Enhancer Products ,qty_SamuSeasoning50G,Powder,50,,250
dec23,Eastern,Food Enhancer Products ,Sankofa,Powder,,1759.0,
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesChickenBeefPwd25g,Powder,25,,1100
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesChickenBeefPwd5g,Powder,5,77.0,7480
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesCurryPwd5g,Powder,5,115.0,2885
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesFishPwd25g,Powder,25,,250
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesFishPwd5g,Powder,5,244.0,2660
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesGingerGarlicPwd25g,Powder,25,,850
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesGingerGarlicPwd5g,Powder,5,248.0,11845
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesJollofRicePwd25g,Powder,25,,825
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesJollofRicePwd5g,Powder,5,218.0,5775
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesNoodlesSpaghettiPwd25g,Powder,25,,775
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesNoodlesSpaghettiPwd5g,Powder,5,116.0,3040
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesPwd5G,Powder,5,,905
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesSoupPwd25g,Powder,25,18.0,6925
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesSoupPwd5g,Powder,5,333.0,17135
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesStewGravyPwd25g,Powder,25,15.0,8600
dec23,Eastern,Food Enhancer Products ,qty_SankofaNaturalSpicesStewGravyPwd5g,Powder,5,375.0,24485
dec23,Eastern,Food Enhancer Products ,qty_Sankofaseasoningpwd5g,Powder,5,,75
dec23,Eastern,Food Enhancer Products ,qty_SankofaSpices10g,Powder,10,,250
dec23,Eastern,Food Enhancer Products ,TasteGood,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_TasteGoodSpicesPwd10G,Powder,10,,970
dec23,Eastern,Food Enhancer Products ,Walma,Powder,,0.0,
dec23,Eastern,Food Enhancer Products ,qty_Walmaseasoningpwd10g,Powder,10,,120
dec23,Eastern,,Grand Total,,,36735.0,
dec23,Western,,Q8A. Milk Products (Quantity),,SKU,4293.0,Volume Qtn - Grams 
dec23,Western,,Milk Pwd,,,,1670234
dec23,Western,,Cowbell,,,1481.0,
dec23,Western,Milk Products ,qty_CBSweetmilk14G,Milk Pwd,14,,1904
dec23,Western,Milk Products ,qty_Cowbell12GSht,Milk Pwd,12,82.0,12264
dec23,Western,Milk Products ,qty_Cowbell23G,Milk Pwd,23,105.0,45977
dec23,Western,Milk Products ,qty_Cowbell360GSht,Milk Pwd,360,,14040
dec23,Western,Milk Products ,qty_Cowbell400GTin,Milk Pwd,400,,46400
dec23,Western,Milk Products ,qty_Cowbell5G,Milk Pwd,5,,180
dec23,Western,Milk Products ,qty_Cowbellpremium26g,Milk Pwd,26,41.0,53326
dec23,Western,Milk Products ,qty_Cowbellpremium360gsht,Milk Pwd,360,,2160
dec23,Western,Milk Products ,qty_Cowbellvitarich14g,Milk Pwd,14,638.0,117824
dec23,Western,Milk Products ,qty_Cowbellvitarich26g,Milk Pwd,26,615.0,137072
dec23,Western,Milk Products ,qty_Cowbellvitarich400gsht,Milk Pwd,400,,15200
dec23,Western,Milk Products ,qty_Cowbellvitarich400gtin,Milk Pwd,400,,11200
dec23,Western,Milk Products ,Dano,Milk Pwd,,28.0,
dec23,Western,Milk Products ,qty_DanoCoolCow12gsht,Milk Pwd,12,6.0,21264
dec23,Western,Milk Products ,qty_DanoCoolCow23GSht,Milk Pwd,23,,10603
dec23,Western,Milk Products ,qty_DanoCoolCow360GSht,Milk Pwd,360,,6120
dec23,Western,Milk Products ,qty_DanoCoolCow400GTin,Milk Pwd,400,7.0,12800
dec23,Western,Milk Products ,qty_danohyemema13gsht,Milk Pwd,13,15.0,29211
dec23,Western,Milk Products ,Ginny ,Milk Pwd,,0.0,
dec23,Western,Milk Products ,qty_GinnyMilkCreamer20GSht,Milk Pwd,20,,3900
dec23,Western,Milk Products ,Ideal,Milk Pwd,,16.0,
dec23,Western,Milk Products ,qty_Idealdairydelight20G,Milk Pwd,20,16.0,67720
dec23,Western,Milk Products ,qty_Idealdairydelight26G,Milk Pwd,26,,4186
dec23,Western,Milk Products ,Miksi,Milk Pwd,,18.0,
dec23,Western,Milk Products ,qty_Miksi10GSht,Milk Pwd,10,,1290
dec23,Western,Milk Products ,qty_Miksi20G,Milk Pwd,20,,1840
dec23,Western,Milk Products ,qty_Miksi23GSht,Milk Pwd,23,18.0,966
dec23,Western,Milk Products ,qty_Miksi400GTin,Milk Pwd,20,,100
dec23,Western,Milk Products ,Nido,Milk Pwd,,1021.0,
dec23,Western,Milk Products ,qty_NidoEssentia23G,Milk Pwd,23,567.0,392840
dec23,Western,Milk Products ,qty_NidoEssentia350GSht,Milk Pwd,350,,73850
dec23,Western,Milk Products ,qty_NidoEssentia365GSht,Milk Pwd,365,2.0,135415
dec23,Western,Milk Products ,qty_NidoEssentiaNPak14G,Milk Pwd,14,451.0,269458
dec23,Western,Milk Products ,qty_Nidofortified400GTin,Milk Pwd,400,,50400
dec23,Western,Milk Products ,qty_NidoPlusOne400GTin,Milk Pwd,400,1.0,116800
dec23,Western,Milk Products ,Peak,Milk Pwd,,0.0,
dec23,Western,Milk Products ,qty_Peak20G,Milk Pwd,20,,3720
dec23,Western,Milk Products ,qty_Peak400GTin,Milk Pwd,400,,10000
dec23,Western,Milk Products ,ThreeCrown,Milk Pwd,,8.0,
dec23,Western,Milk Products ,qty_threecrowns12g,Milk Pwd,12,8.0,204
dec23,Western,Milk Products ,Ndc Pwd,Ndc Pwd,,,1199887
dec23,Western,Milk Products ,Abc,Ndc Pwd,,0.0,
dec23,Western,Milk Products ,qty_ABCNonDairyCreamer20GSht,Ndc Pwd,20,,7120
dec23,Western,Milk Products ,Atona,Ndc Pwd,,0.0,
dec23,Western,Milk Products ,qty_Atona20G,Ndc Pwd,20,,18180
dec23,Western,Milk Products ,qty_Atona250GSht,Ndc Pwd,250,,7500
dec23,Western,Milk Products ,qty_Atona40G,Ndc Pwd,40,,26360
dec23,Western,Milk Products ,Balona,Ndc Pwd,,783.0,
dec23,Western,Milk Products ,qty_BalonaNonDairy20g,Ndc Pwd,20,594.0,164120
dec23,Western,Milk Products ,qty_BalonaNonDiary250g,Ndc Pwd,250,33.0,67000
dec23,Western,Milk Products ,qty_BalonaNonDiary35g,Ndc Pwd,35,156.0,37485
dec23,Western,Milk Products ,Easy,Ndc Pwd,,8.0,
dec23,Western,Milk Products ,qty_easynondairy250gsht,Ndc Pwd,250,8.0,142250
dec23,Western,Milk Products ,Enapa,Ndc Pwd,,8.0,
dec23,Western,Milk Products ,qty_EnaPaNonDairy20G,Ndc Pwd,20,,6300
dec23,Western,Milk Products ,qty_EnaPaNonDairy250GSht,Ndc Pwd,250,8.0,2000
dec23,Western,Milk Products ,Golden,Ndc Pwd,,0.0,
dec23,Western,Milk Products ,qty_GoldenNonDairyCreamer20GSht,Ndc Pwd,20,,14720
dec23,Western,Milk Products ,Haano,Ndc Pwd,,0.0,
dec23,Western,Milk Products ,qty_HaanoNonDairyCreamer20GSht,Ndc Pwd,20,,0
dec23,Western,Milk Products ,qty_HaanoNonDairyCreamer250GSht,Ndc Pwd,250,,1000
dec23,Western,Milk Products ,HnH,Ndc Pwd,,410.0,
dec23,Western,Milk Products ,qty_HnHNondairycreamer17G,Ndc Pwd,17,44.0,50592
dec23,Western,Milk Products ,qty_HnHNondairycreamer250G,Ndc Pwd,250,366.0,130750
dec23,Western,Milk Products ,Kivo,Ndc Pwd,,168.0,
dec23,Western,Milk Products ,qty_kivogoodtimenondairycreamer20g,Ndc Pwd,20,168.0,61040
dec23,Western,Milk Products ,Kremela,Ndc Pwd,,223.0,
dec23,Western,Milk Products ,qty_KremelaNonDairy10GSht,Ndc Pwd,10,85.0,74690
dec23,Western,Milk Products ,qty_KremelaNonDairy20GSht,Ndc Pwd,20,131.0,200500
dec23,Western,Milk Products ,qty_KremelaNonDairy250GSht,Ndc Pwd,250,7.0,144000
dec23,Western,Milk Products ,qty_KremelaNonDairy40gSht,Ndc Pwd,40,,3120
dec23,Western,Milk Products ,Lady,Ndc Pwd,,0.0,
dec23,Western,Milk Products ,qty_LadyNonDairy20GSht,Ndc Pwd,20,,9660
dec23,Western,Milk Products ,qty_LadyNondairyCreamer250g,Ndc Pwd,250,,1750
dec23,Western,Milk Products ,Lele,Ndc Pwd,,103.0,
dec23,Western,Milk Products ,qty_lelenondairycreamer15g,Ndc Pwd,15,103.0,13155
dec23,Western,Milk Products ,Medas,Ndc Pwd,,8.0,
dec23,Western,Milk Products ,qty_MedasNonDairyCreamer20GSht,Ndc Pwd,20,8.0,1060
dec23,Western,Milk Products ,MyLove,Ndc Pwd,,0.0,
dec23,Western,Milk Products ,qty_MyLoveNonDairyCreamer20GSht,Ndc Pwd,20,,300
dec23,Western,Milk Products ,Ohema,Ndc Pwd,,10.0,
dec23,Western,Milk Products ,qty_OhemaaNondairy40g,Ndc Pwd,40,,4600
dec23,Western,Milk Products ,qty_OhemaNondairy20g,Ndc Pwd,20,,540
dec23,Western,Milk Products ,qty_OhemaNondiary15g,Ndc Pwd,15,10.0,3375
dec23,Western,Milk Products ,Top,Ndc Pwd,,0.0,
dec23,Western,Milk Products ,qty_TopNonDairyCreamer20GSht,Ndc Pwd,20,,6720
dec23,Western,,Q8B. Beverage Products (Quantity),,,7048.0,1257088
dec23,Western,,COFFEE,,,,
dec23,Western,,Cowbell,,,1406.0,
dec23,Western,Beverage Products ,qty_CBCoffee35G,Coffee,35,1399.0,795270
dec23,Western,Beverage Products ,qty_CBCoffee400GTin,Coffee,400,7.0,8400
dec23,Western,Beverage Products ,,Coffee,,,
dec23,Western,Beverage Products ,,Coffee,,,
dec23,Western,Beverage Products ,Balona,Coffee,,0.0,
dec23,Western,Beverage Products ,qty_BalonaCoffee35GSht,Coffee,35,,770
dec23,Western,Beverage Products ,Dano,Coffee,,0.0,
dec23,Western,Beverage Products ,qty_DanoCoffee40GSht,Coffee,40,,14080
dec23,Western,Beverage Products ,Ideal,Coffee,,0.0,
dec23,Western,Beverage Products ,qty_IdealmilkyCoffee37gsht,Coffee,37,,703
dec23,Western,Beverage Products ,Miksi,Coffee,,337.0,
dec23,Western,Beverage Products ,qty_MiksiCoffee35g,Coffee,35,324.0,113575
dec23,Western,Beverage Products ,qty_MiksiCoffee40G,Coffee,40,13.0,11960
dec23,Western,Beverage Products ,Nescafe,Coffee,,300.0,
dec23,Western,Beverage Products ,qty_NescafeOriginal3in140G,Coffee,40,294.0,288520
dec23,Western,Beverage Products ,qty_NescafeSweetCreamy30GSht,Coffee,30,6.0,12900
dec23,Western,Beverage Products ,Syycafe,Coffee,,0.0,
dec23,Western,Beverage Products ,qty_SyycafeCoffee36GSht,Coffee,36,,2880
dec23,Western,Beverage Products ,Top,Coffee,,0.0,
dec23,Western,Beverage Products ,qty_TopCafe30g,Coffee,30,,6450
dec23,Western,Beverage Products ,qty_TopCappucinno30g,Coffee,30,,660
dec23,Western,Beverage Products ,Viva,Coffee,,0.0,
dec23,Western,Beverage Products ,qty_VivaCafe40G,Coffee,40,,920
dec23,Western,Beverage Products ,COCOA,Cocoa,,,6436115
dec23,Western,Beverage Products ,Balona,Cocoa,,0.0,
dec23,Western,Beverage Products ,qty_BalonaChocolate35GSht,Cocoa,35,,3290
dec23,Western,Beverage Products ,Cadbury,Cocoa,,264.0,
dec23,Western,Beverage Products ,qty_CadburyHotChocodrink30G,Cocoa,30,264.0,179160
